"IndividualId","Gender","Population","Organism|Weight","Organism|BMI","Organism|BSA","Organism|Age","Organism|Gestational age","Organism|Height","Organism|Ontogeny factor (albumin)","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Hematocrit","Organism|VenousBlood|Volume","Organism|ArterialBlood|Volume","Organism|Bone|Specific blood flow rate","Organism|Bone|Volume","Organism|Brain|Volume","Organism|Brain|Specific blood flow rate","Organism|Fat|Volume","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Specific blood flow rate","Organism|Gonads|Volume","Organism|Gonads|Specific blood flow rate","Organism|Heart|Volume","Organism|Heart|Specific blood flow rate","Organism|Kidney|Volume","Organism|Kidney|Age of aging onset","Organism|Kidney|Aging half-time","Organism|Kidney|GFRmat","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|TM50 for GFR","Organism|Kidney|Specific blood flow rate","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius","Organism|Lumen|Stomach|Gastric emptying time","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Length","Organism|Lumen|Stomach|Proximal radius","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume","Organism|Stomach|Specific blood flow rate","Organism|SmallIntestine|Small intestinal transit time","Organism|SmallIntestine|Volume","Organism|SmallIntestine|Specific blood flow rate","Organism|LargeIntestine|Large intestinal transit time","Organism|LargeIntestine|Volume","Organism|LargeIntestine|Specific blood flow rate","Organism|Liver|Volume","Organism|Liver|Specific blood flow rate","Organism|Lung|Volume","Organism|Lung|Fraction vascular","Organism|Muscle|Volume","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (water)","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Specific blood flow rate","Organism|Pancreas|Volume","Organism|Pancreas|Specific blood flow rate","Organism|PortalVein|Volume","Organism|Skin|Volume","Organism|Skin|Specific blood flow rate","Organism|Spleen|Volume","Organism|Spleen|Specific blood flow rate"
10,"MALE","European_ICRP_2002",19.1504177655385,0.153315240094849,77.1071751625215,6.79492680858584,40,11.1762591265169,1.13418987658092,0.763872336026104,0.4,0.323264237890395,0.133900938185709,0.0557651212315508,3.26362817658441,1.40111863494901,0.6114542966088,5.3657830801857,0.64307824340606,0.635039765363484,0.00160769560851515,0.30692175659394,0.306921756590735,0.368306107908882,0.685682177031712,0.739539979916969,0.00128615648681212,0.00162698795581733,0.276229580931661,0.0184153053954441,0.0613843513181469,0.0361306245450401,0.00206370446437556,0.917646428006267,0.178464766577518,1.16852774537311,0.153077008485799,30,54,0.16498731605269,1.5,15.3288130486426,0.9,43.8176003933005,3.47186951797906,0.905212653591623,0.339236803951877,25.4484395923409,0.517878859803358,0.906911454127362,1.35692157522198,0.339236803951877,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0656629871667251,0.565218246618164,61.5241258903113,0.289882552168029,1.3729611530712,2505,0.164617184628823,0.903706301917163,0.639558503065699,0.285784292792995,0.361479606320116,0.58,5.69407135382517,0.013,0.0238,0.0072,0.177,0.811,0.76,0.265640585531313,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0317338411891743,0.0410396114027408,0.654345154158577,0.302784991933723,0.650907709464731,0.247298904609542,0.119112718239836,1.14889372073015
11,"MALE","European_ICRP_2002",35.9034355156648,0.159352761353002,122.354386121298,11.4203778544536,40,15.0102597191828,1.3242857464724,1.21699296539696,0.4,0.546066548542795,0.225343219449752,0.042969291060702,6.58302086084327,1.38455553502234,0.576669619377593,4.35171579056866,0.722840755708907,0.713805246262546,0.00180710188927227,0.227159244291093,0.227159244291093,0.272591093149311,0.770728955774622,0.831266869065243,0.00144568151141781,0.00182878711194354,0.204443319861984,0.0136295546574656,0.0454318488582186,0.0300190032107771,0.00709080409143011,0.782679281365224,0.240247921938963,1.18750053325592,0.228902140539942,30,54,0.152218255832079,1.5,15.2456800462284,0.9,44.6561874173156,3.36277084436094,1.4676748337943,0.415452145529977,9.17384485220123,0.336042521264174,1.22321021633065,1.66180290060849,0.415452145529977,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.122594841753299,0.531355549788348,92.551787913781,0.498542318082549,1.17806523311928,2505,0.306416816111413,0.801340529450056,1.45149833881226,0.276566913539053,0.680459124388564,0.58,17.0356163215439,0.013,0.0238,0.0072,0.177,0.811,0.76,0.222955465746557,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0337463858790641,0.111205121799266,0.520380433232084,0.683566212680785,1.29586879990956,0.23380546499899,0.150724799586121,1.03984490677687
12,"MALE","European_ICRP_2002",16.2348227052239,0.138483239311812,69.8785355151406,4.18152189356346,40,10.8274246042146,0.769409302351548,0.703928946842792,0.37,0.252887282703179,0.111171298235279,0.0589443110513721,2.85865794630111,1.30620253948167,0.673311353384018,2.32259077227189,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0294756077323401,0.00190788611145909,0.698379806258275,0.131699976487091,1.15189240804652,0.142619187353401,30,54,0.0989545737777562,1.5,15.2320931500086,0.9,45.2825239391807,3.16792381664106,1.60390543725188,0.290476919380394,24.3649551183836,1.53377302952217,0.758627899579206,1.16187586230264,0.290476919380394,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0496599508273857,0.561064839974023,80.9773727456355,0.246801353731734,1.30447631718521,2474.71631006185,0.13674672680958,0.959541549514958,1.01115999280488,0.261037421898955,0.342989942417692,0.58,6.3465274155437,0.013,0.0238,0.0072,0.192477630858896,0.813048721348065,0.761919886836657,0.288184781064365,0.022,0.0049,0.0078,0.0042,0.0791995671843368,0.206614406006725,0.667682427148966,0.761919886836657,0.034427390846202,0.0387510737314412,0.616741745138923,0.250941799313805,0.60722838519081,0.232530042783844,0.076279175907793,0.976356361406373
13,"MALE","European_ICRP_2002",26.42147894519,0.176711650629185,94.7346777722382,8.30338713214891,40,12.2277336466532,0.823541277796359,0.881686643178651,0.4,0.35863617863049,0.166022029085326,0.0496045482309993,3.97160568897001,1.31387010542442,0.581122717797047,6.82164863447706,0.679281291171574,0.670790275031929,0.00169820322792893,0.270718708828426,0.27071870882673,0.324862450592076,0.724283676711691,0.78117348484731,0.00135856258234315,0.00171858166666408,0.243646837944057,0.0162431225296038,0.0541437417653459,0.0326464543202854,0.00221355962450485,1.0082264988835,0.176279923316295,1.30494712412713,0.244095590073223,30,54,0.143284943100421,1.5,15.0225191353072,0.9,43.6324696867139,3.5760784042043,1.25807526263754,0.36409321316355,15.797957421091,1.82684227000646,1.33504936189031,1.45635927975126,0.36409321316355,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.0873534859211312,0.535595494969218,207.430139307897,0.379156436351923,1.21092633151947,2505,0.271594618509033,0.896764910521789,0.916969322588219,0.303880811678246,0.549766738246929,0.58,9.79379098510517,0.013,0.0238,0.0072,0.177,0.811,0.76,0.253572902942809,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0349650624607722,0.085996137482741,0.683901720799073,0.368647007211732,0.832640589023563,0.280767816705604,0.0811919151481884,1.15471080641859
14,"MALE","European_ICRP_2002",20.3630326474239,0.14768993354973,81.4988639235146,4.84853022864486,40,11.7421001774745,1.00956137859427,1.00654218269404,0.37,0.270097011484113,0.110131178608757,0.0563985385234304,3.24059722790543,1.36616456730624,0.682658024690056,5.58210499429046,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0336240857181248,0.00193579111226263,0.738924314321373,0.120312191855604,1.35052085334889,0.115130753235184,30,54,0.1696807899583,1.5,15.3539364403327,0.9,42.9441881006484,3.75785558955456,1.17043446751808,0.306109927233864,13.8826225143644,0.375659415211992,1.44702103502543,1.22440122363317,0.306109927233864,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0619277235669082,0.625914084682201,75.8662458485053,0.291199603206257,1.33272334365459,2499.39561845986,0.119005276995378,0.984676251463405,0.807805706454172,0.300148703036373,0.271569379121599,0.58,6.83468097636948,0.013,0.0238,0.0072,0.179864332214729,0.811379141911948,0.760355299448928,0.281514697713551,0.022,0.0049,0.0078,0.0042,0.0790369324427175,0.193074706897166,0.666311354517087,0.760355299448928,0.0313767349310061,0.0460616610812028,0.621150829170117,0.302089911130264,0.748352310832775,0.233467553898303,0.0738663828677749,1.23172190002457
15,"MALE","European_ICRP_2002",25.2423157851637,0.172934295025377,92.041576795505,8.21364953378851,40,12.0815883418524,0.822993377830211,0.883227088901351,0.4,0.393673702610176,0.163582516362024,0.0551052724642749,3.87007974507316,1.42050856554184,0.617173518333513,5.46338448620529,0.677127588810924,0.668663493950788,0.00169281897202731,0.272872411189076,0.272872411187289,0.327446893424747,0.721987291569648,0.778696727132563,0.00135425517762185,0.00171313279969164,0.24558517006856,0.0163723446712374,0.0545744822374579,0.0345955643075045,0.00226548292764695,1.04062574159038,0.150463534932425,1.09596572338344,0.234593350166022,30,54,0.108687359384144,1.5,15.1701283940936,0.9,44.1178748502282,3.46501287513477,0.493921335576079,0.362614517017767,14.4627516546875,1.04586485520977,0.722451129954389,1.45044377726734,0.362614517017767,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.071239009667674,0.522094042600301,151.917706568898,0.350038896576139,1.21315290077068,2505,0.172731370411272,0.858338698880778,0.614148726252921,0.292455799064835,0.442193780404102,0.58,10.5548864715867,0.013,0.0238,0.0072,0.177,0.811,0.76,0.254290803729692,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0332264018287051,0.0640474641403523,0.666146848397706,0.37397352740488,0.740706543520007,0.26186719569055,0.159798611381095,1.21106229022606
16,"MALE","European_ICRP_2002",37.7544129066209,0.174494866572871,124.204566269063,11.8152567771334,40,14.7093178654399,1.1032582452352,1.00278706396083,0.4,0.56704802175843,0.238526165982164,0.0432339215435532,6.41384482155144,1.43716491597576,0.508651761945882,7.77163220760062,0.723630513554267,0.714585132134839,0.00180907628388567,0.226369486445733,0.226369486445733,0.27164338373488,0.771571035077237,0.832175090587407,0.00144726102710853,0.0018307851992923,0.20373253780116,0.013582169186744,0.0452738972891466,0.0318446463231609,0.00838853010093745,0.764756009884228,0.1221677507012,1.0862366886083,0.274045372900551,30,54,0.143852619912756,1.5,14.5610416369558,0.9,44.1035882249035,3.67597879640354,2.28124310447638,0.421958170660051,16.182532122942,0.790537516984478,0.908394765427092,1.68782542161309,0.421958170660051,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.0864622626959647,0.523722395625661,83.1906952606437,0.330360524222905,1.1545646605107,2505,0.220067556302477,0.783834202764066,0.627952167940605,0.297162004762015,0.701878929004244,0.58,16.7257457356258,0.013,0.0238,0.0072,0.177,0.811,0.76,0.218216918674399,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0341592030249618,0.11920237574048,0.547260713235657,0.616588718203801,1.36954835323198,0.220055821855407,0.123788497081588,0.997520959485107
17,"MALE","European_ICRP_2002",22.0856272148737,0.155982800590752,85.4418336452327,7.23181850380815,40,11.8991656898083,1.10967627538164,1.54840325614064,0.4,0.339338587820238,0.152390093674277,0.060065678009538,3.64681674668714,1.41891085338884,0.588556462959167,3.7328600410042,0.653563644091395,0.645394098540253,0.00163390911022849,0.296436355908605,0.296436355905836,0.355723627087004,0.696862235512451,0.751598190705105,0.00130712728818279,0.00165351601955123,0.266792720315253,0.0177861813543502,0.0592872711811673,0.0328646946905311,0.00221629529651431,0.893812232877412,0.141644861703025,1.12780594172611,0.201233537623497,30,54,0.0827796181090238,1.5,15.0365932770181,0.9,45.4824942245161,3.2606623904947,0.9879132745696,0.346435905305751,13.9188529032921,1.14710348234704,0.755096325646933,1.38572147577103,0.346435905305751,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.0622644003900859,0.586523227592322,100.061206307422,0.365218514633505,1.27258126569516,2505,0.242556419018755,0.921960875929258,0.957582936651109,0.287074879336116,0.332752696132627,0.58,9.18095061476927,0.013,0.0238,0.0072,0.177,0.811,0.76,0.262145451969535,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0331992452908563,0.0549583210261229,0.590380034867028,0.359105556040634,0.786820725835971,0.281156723661013,0.108006013177897,1.08910389840881
18,"MALE","European_ICRP_2002",25.9377213363851,0.158872328832029,95.9498356206141,6.41182941357225,40,12.7773790661034,0.849558889713502,1.37601471535106,0.4,0.362515365540807,0.149510677351807,0.0617088746697744,4.17848079360408,1.2790452707242,0.609062249582162,7.2458109223635,0.633883905925734,0.625960357101662,0.00158470976481433,0.316116094074266,0.316116094070678,0.379339312884813,0.675878714693314,0.728966491814594,0.00126776781185147,0.00160372628199211,0.28450448466361,0.0189669656442407,0.0632232188141356,0.0326364117279714,0.00233479546200277,0.942303523978654,0.102302409371957,1.16771435829931,0.203911848608441,30,54,0.141082161860104,1.5,14.8852256181688,0.9,43.7899520355662,3.38229105095013,1.01903490054567,0.332924125076843,25.3519106440205,1.50393934618655,1.18017660777732,1.33166779494268,0.332924125076843,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0708584622479413,0.607257280151843,143.482007816044,0.375382889880036,1.35468485232909,2505,0.243989309717704,0.958396637500682,0.698763894795292,0.281636903682499,0.565884084433656,0.58,9.06622054540384,0.013,0.0238,0.0072,0.177,0.811,0.76,0.268705364691422,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0344879581724647,0.0675467521695251,0.697210924680524,0.360490797345389,0.860754139807732,0.273417049427862,0.103918377557239,1.09056884575032
19,"MALE","European_ICRP_2002",19.1156072884983,0.150029586875073,77.4201987541229,5.75511501950916,40,11.2877035037139,0.807408266012871,0.681942434619848,0.37,0.279942240671818,0.127665367455426,0.0607339744973325,3.1687781452383,1.34859352213895,0.624451238862415,3.41440022134571,0.61812276046822,0.610396225962367,0.00154530690117055,0.33187723953178,0.331877239527535,0.398252687433042,0.659073393349239,0.710841174538453,0.00123624552093644,0.0015638505839846,0.298689515574782,0.0199126343716521,0.0663754479055071,0.0336001252770618,0.00205539550391438,0.831282648165085,0.139769617353239,1.25397717467428,0.202431787436424,30,54,0.119839989511125,1.5,15.0731883421932,0.9,44.8319946504485,3.39817001401639,0.926762625418231,0.322102785291472,15.8286441447342,2.21484860827489,0.951041555580392,1.28837718208604,0.322102785291472,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0744215573900083,0.580326037425927,197.118067593708,0.260422329455049,1.39011434902152,2505,0.14884427338203,1.11283873804821,1.07773808174511,0.268657958831097,0.531320289853498,0.58,7.17606452700319,0.013,0.0238,0.0072,0.177,0.811,0.76,0.273959079843927,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0335608565515563,0.0355849008211031,0.644633854871886,0.313937429521989,0.699753098868762,0.23755548073346,0.113884503313754,1.12739283947675
20,"MALE","European_ICRP_2002",19.365217081869,0.180629209455327,74.6323672986911,4.41457759328865,40,10.3542153726866,0.986768660891154,1.17684255197744,0.37,0.225027021273905,0.105725852341912,0.0530944982356705,2.55615205636022,1.21486039669343,0.61604211972101,6.18024123828548,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0308211100352589,0.00201565307335613,0.745680338566974,0.113887669106615,1.11342703887836,0.205009188920127,30,54,0.0744258975942493,1.5,15.2805069110401,0.9,46.0899100815773,3.29869060423305,0.675795418432947,0.295939162342703,12.493586718272,1.31033794125545,0.814637372226434,1.18372250359488,0.295939162342703,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0641675192289791,0.558993585232561,64.7419321025018,0.259782360404608,1.35976453582071,2483.33937095168,0.128843589518633,0.993316916904944,0.82735344806157,0.297516255557,0.233187051937611,0.58,6.20393584615851,0.013,0.0238,0.0072,0.188070487819221,0.812465362815246,0.761373212995791,0.285854224067114,0.022,0.0049,0.0078,0.0042,0.0791427418771941,0.201883574495209,0.667203368230523,0.761373212995791,0.0323436645794035,0.0471207568344967,0.697347602239833,0.269671154654607,0.656522797155952,0.206473771707658,0.0717134818589952,1.09038167019368
21,"MALE","European_ICRP_2002",17.242855827996,0.162145278603763,70.2810524415343,4.50182139943439,40,10.3122265346085,0.740691133725315,0.729790771300216,0.37,0.230146695368761,0.101192109324804,0.059602228015529,2.53667326536226,1.38592906275044,0.694983064743018,4.77345074989463,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0329214469726576,0.00196349136765792,0.777718338383375,0.0896111077590603,1.22807763023771,0.160347073322318,30,54,0.0725992907735002,1.5,14.8660712004632,0.9,46.6194649894836,3.37681686598484,0.500453070683296,0.297983939049243,8.03488262951711,0.505533534691155,1.17953131548469,1.19190073798298,0.297983939049243,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0412346059154647,0.550663085076272,131.732268822456,0.196234621142829,1.39667631911365,2486.56739177907,0.136776799241262,0.944626334694186,0.719011850089608,0.235087278439637,0.330820768191638,0.58,5.54826818328274,0.013,0.0238,0.0072,0.186420685074799,0.812246984037937,0.761168567039251,0.284981786005656,0.022,0.0049,0.0078,0.0042,0.0791214694685537,0.200112599797806,0.667024033747554,0.761168567039251,0.0327828587090569,0.0439482013450634,0.686128961789005,0.225684547158109,0.605353041876749,0.213482634624285,0.116209654602558,1.17972921710014
22,"MALE","European_ICRP_2002",12.8671899436842,0.164906747515768,56.1902045277158,3.10516881202588,40,8.83329313709992,1.10579507369293,0.689579147978412,0.37,0.161292346895624,0.0731188299824947,0.0508042666313986,1.9456015814297,1.16523613381769,1.03925569136217,3.48603258301567,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0248183153509964,0.00191252605645958,0.548265379811447,0.0898280914972565,0.962120956739637,0.105952779860577,30,54,0.0835087499042028,1.5,15.157414107384,0.9,44.6203763372558,3.1277448947917,1.75041660403737,0.265249894031857,18.649996599865,1.0939801691362,1.00467096682902,1.06097852443931,0.265249894031857,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0447406730005554,0.546507431440973,182.124267577221,0.170647512711615,1.19467207195432,2434.89124604496,0.0797259213480217,0.853175035050727,0.689544233871899,0.240659027367994,0.209953632781488,0.58,3.84319734479863,0.013,0.0238,0.0072,0.212831743618741,0.815742926017511,0.764444665565115,0.298948311879741,0.022,0.0049,0.0078,0.0042,0.0794620112890054,0.228463453602039,0.669894930613641,0.764444665565115,0.0344413348137205,0.0326259456386421,0.526392337258311,0.182491287860635,0.507251214396273,0.204703777930552,0.0780373047209509,1.00867320789096
23,"MALE","European_ICRP_2002",31.9912802306976,0.146231210072525,114.649227288133,8.994212326591,40,14.790939924689,0.937453671187965,1.19888709560044,0.4,0.446151682795712,0.185124528150027,0.0531715085830986,5.79078570542702,1.38311847902172,0.620343925970012,6.13012946111914,0.695861095838184,0.687162832140207,0.00173965273959546,0.254138904161816,0.25413890416081,0.304966684992972,0.741961893437464,0.800240260213912,0.00139172219167637,0.00176052857247061,0.228725013744729,0.0152483342496486,0.050827780832162,0.0321240846535855,0.00276870428537745,1.03353581715081,0.206038018088704,1.15312784869144,0.331983895234062,30,54,0.132032550105316,1.5,15.2441553673467,0.9,46.4373153112913,3.64774450619893,0.811309577579214,0.375476630717567,31.8349693043927,1.24301250363737,1.1749429078591,1.50189847656888,0.375476630717567,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.109047144141715,0.473733819962708,89.018891628998,0.50914013797704,1.2717181914981,2505,0.171867663248318,0.842123151472277,1.25880578317816,0.277975541188766,0.481911088806462,0.58,13.2550724540364,0.013,0.0238,0.0072,0.177,0.811,0.76,0.248046301387272,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0349441516119626,0.0846672466116947,0.577643596153145,0.466446326394493,1.02396393083711,0.245105127373781,0.154257981344427,1.18937492158538
24,"MALE","European_ICRP_2002",39.7819938902953,0.178665819783134,128.413882303882,9.95239316716436,40,14.9218453612431,1.20903591192842,0.410807482734904,0.4,0.488778632753293,0.219307387952598,0.0465600351759216,6.06864481558646,1.52167151844704,0.581447124237574,9.09682519551681,0.718857436011945,0.709871718061795,0.00179714359002986,0.231142563988055,0.231142563988008,0.277371076785609,0.766481741147736,0.826686051413736,0.00143771487202389,0.00181870931311022,0.208028307589207,0.0138685538392805,0.0462285127976015,0.0333569027817447,0.00272827348777639,1.03727979110251,0.231759269070508,1.11079830189535,0.263203339437822,30,54,0.0467556290314092,1.5,14.959984140329,0.9,43.2613145973052,3.44380926394048,0.651458474919338,0.391265534608534,9.65380734088545,1.2488682367747,1.08522792505638,1.56506175757947,0.391265534608534,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.0885210025401849,0.517151556659402,196.420851272402,0.42797796368652,1.21331484000323,2505,0.218253167955377,0.943793297805231,1.1467357493195,0.303434011935403,0.596793703374611,0.58,17.4567546318078,0.013,0.0238,0.0072,0.177,0.811,0.76,0.240380854662685,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0353140266570935,0.0564664235990387,0.558693143490265,0.554301851184739,1.23566724914337,0.27077978765263,0.107603715431758,1.10598459591772
25,"MALE","European_ICRP_2002",15.3347833834028,0.154088879240623,65.1887788255201,3.62720541778356,40,9.97592498175673,0.834607880257458,1.10959938723195,0.37,0.204711918187366,0.090391825160298,0.0553990855505601,2.4742982916777,1.23473534166333,0.790621556109479,3.44487772093248,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0279922275369683,0.00207761948062644,0.665924799960291,0.107106309912348,0.98357575137439,0.120800553660376,30,54,0.12371576655461,1.5,15.1414653247567,0.9,43.7932064621364,3.20086547097783,1.57894575374629,0.277485126979302,16.3290427617238,1.33825011358623,0.790460708224252,1.10991423586303,0.277485126979302,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0366089643240586,0.608530328768477,152.94282050204,0.216534805256368,1.38259509889094,2454.20660045799,0.12677966341129,0.972421691832465,0.698810327348216,0.255147633584644,0.303655292570861,0.58,5.34948473159949,0.013,0.0238,0.0072,0.202959897548324,0.814436223333253,0.763220135306131,0.293727945822164,0.022,0.0049,0.0078,0.0042,0.0793347245910321,0.217866556690291,0.668821855413005,0.763220135306131,0.0358535051254806,0.0414888433440145,0.62386042820358,0.233879757899741,0.589745579595262,0.202333075779856,0.0587958373789305,1.00425885676972
26,"MALE","European_ICRP_2002",26.275647432928,0.168374704846156,95.488988501825,7.48057852055904,40,12.4921816067085,0.946978230870995,0.88846335852668,0.4,0.349732094238032,0.165464260845203,0.0573445807740631,4.08693167679968,1.41473422539585,0.595509921546704,6.17209776416414,0.659533884493417,0.651289710937249,0.00164883471123354,0.290466115506583,0.290466115504064,0.348559338604876,0.703228004341106,0.75846396716743,0.00131906776898683,0.00166862072776835,0.261419503953657,0.0174279669302438,0.0580932231008127,0.0323489846774364,0.00246350825041351,0.86708512814143,0.10127748966435,1.09638326128001,0.236890307942718,30,54,0.122770646963179,1.5,15.0175428592995,0.9,44.8499377530204,3.26654500010505,3.07572341755833,0.350534972861772,7.60252068862779,1.0870537925264,0.914760011080117,1.40211973607525,0.350534972861772,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.0685615428635796,0.524821519875512,106.528917631528,0.295416169713576,1.25808895553854,2505,0.225574034275619,0.866821652046277,1.17556053998453,0.291386115980912,0.379817554253794,0.58,10.1239501297836,0.013,0.0238,0.0072,0.177,0.811,0.76,0.260155371835528,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0346940903361066,0.0705601502057274,0.687758070259898,0.37351918739834,0.887684350543055,0.266757226117031,0.145412446605816,1.0925707128855
