"IndividualId","Time [min]","Organism|blockA|mol1 [µmol]","Organism|blockB|mol1 [µmol]","Organism|blockB|mol1|twice_mol1_blockB [µmol]","Organism|blockA|mol1|Concentration [µmol/l]"
25,26.4,2.499951,2.499958,4.999915,2.499951
25,27,2.49995,2.499959,4.999917,2.49995
25,27.6,2.499952,2.499957,4.999914,2.499952
25,28.2,2.499949,2.499959,4.999919,2.499949
25,28.8,2.499948,2.499961,4.999923,2.499948
25,29.4,2.499947,2.499962,4.999924,2.499947
25,30,2.499947,2.499962,4.999924,2.499947
25,30.6,2.499948,2.499961,4.999922,2.499948
25,31.2,2.499949,2.499959,4.999919,2.499949
25,31.8,2.499952,2.499957,4.999914,2.499952
25,32.4,2.499952,2.499957,4.999914,2.499952
25,33,2.499952,2.499957,4.999913,2.499952
25,33.6,2.499953,2.499956,4.999913,2.499953
25,34.2,2.499953,2.499956,4.999912,2.499953
25,34.8,2.499953,2.499956,4.999911,2.499953
25,35.4,2.499954,2.499955,4.99991,2.499954
25,36,2.499954,2.499955,4.999909,2.499954
25,36.6,2.499954,2.499955,4.999909,2.499954
25,37.2,2.499954,2.499955,4.999909,2.499954
25,37.8,2.499954,2.499954,4.999909,2.499954
25,38.4,2.499954,2.499954,4.999909,2.499954
25,39,2.499954,2.499954,4.999909,2.499954
25,39.6,2.499954,2.499954,4.999909,2.499954
25,40.2,2.499954,2.499954,4.999908,2.499954
25,40.8,2.499954,2.499954,4.999908,2.499954
25,41.4,2.499954,2.499954,4.999908,2.499954
25,42,2.499954,2.499954,4.999908,2.499954
25,42.6,2.499954,2.499954,4.999909,2.499954
25,43.2,2.499954,2.499954,4.999909,2.499954
25,43.8,2.499954,2.499954,4.999909,2.499954
25,44.4,2.499954,2.499954,4.999909,2.499954
25,45,2.499954,2.499954,4.999909,2.499954
25,45.6,2.499954,2.499954,4.999909,2.499954
25,46.2,2.499954,2.499954,4.999909,2.499954
25,46.8,2.499954,2.499954,4.999909,2.499954
25,47.4,2.499954,2.499954,4.999909,2.499954
25,48,2.499954,2.499954,4.999909,2.499954
25,48.6,2.499954,2.499954,4.999909,2.499954
25,49.2,2.499954,2.499954,4.999909,2.499954
25,49.8,2.499954,2.499954,4.999909,2.499954
25,50.4,2.499954,2.499954,4.999909,2.499954
25,51,2.499954,2.499954,4.999909,2.499954
25,51.6,2.499954,2.499954,4.999909,2.499954
25,52.2,2.499954,2.499954,4.999909,2.499954
25,52.8,2.499954,2.499954,4.999909,2.499954
25,53.4,2.499954,2.499954,4.999909,2.499954
25,54,2.499954,2.499954,4.999909,2.499954
25,54.6,2.499954,2.499954,4.999909,2.499954
25,55.2,2.499954,2.499954,4.999909,2.499954
25,55.8,2.499954,2.499954,4.999909,2.499954
25,56.4,2.499954,2.499954,4.999909,2.499954
25,57,2.499954,2.499954,4.999909,2.499954
25,57.6,2.499954,2.499954,4.999909,2.499954
25,58.2,2.499954,2.499954,4.999909,2.499954
25,58.8,2.499954,2.499954,4.999909,2.499954
25,59.4,2.499954,2.499954,4.999909,2.499954
25,60,2.499954,2.499954,4.999909,2.499954
26,0,10,0,0,10
26,0.6,6.505896,3.494104,6.988208,6.505896
26,1.2,5.453003,4.546997,9.093994,5.453003
26,1.8,5.135563,4.864437,9.728873,5.135563
26,2.4,5.040634,4.959366,9.918732,5.040634
26,3,5.012173,4.987827,9.975655,5.012173
26,3.6,5.003547,4.996453,9.992906,5.003547
26,4.2,5.000996,4.999004,9.998009,5.000996
26,4.8,5.00028,4.99972,9.999439,5.00028
26,5.4,4.999917,5.000083,10.00017,4.999917
26,6,4.99969,5.00031,10.00062,4.99969
26,6.6,4.999718,5.000282,10.00056,4.999718
26,7.2,4.999881,5.000119,10.00024,4.999881
26,7.8,4.999995,5.000005,10.00001,4.999995
26,8.4,5.000075,4.999925,9.99985,5.000075
26,9,5.000114,4.999886,9.999772,5.000114
26,9.6,5.000097,4.999903,9.999806,5.000097
26,10.2,0.8241043,4.175805,8.351609,0.8241043
26,10.8,1.99569,3.004219,6.008438,1.99569
26,11.4,2.348713,2.651196,5.302392,2.348713
26,12,2.454515,2.545394,5.090789,2.454515
26,12.6,2.486582,2.513326,5.026653,2.486582
26,13.2,2.495939,2.50397,5.007941,2.495939
26,13.8,2.498757,2.501152,5.002304,2.498757
26,14.4,2.499721,2.500188,5.000377,2.499721
26,15,2.50021,2.499699,4.999398,2.50021
26,15.6,2.50032,2.499588,4.999177,2.50032
26,16.2,2.500163,2.499746,4.999493,2.500163
26,16.8,2.499995,2.499913,4.999827,2.499995
26,17.4,2.499899,2.50001,5.000021,2.499899
26,18,2.499883,2.500026,5.000051,2.499883
26,18.6,2.499883,2.500026,5.000052,2.499883
26,19.2,2.499918,2.499991,4.999982,2.499918
26,19.8,2.499944,2.499964,4.999928,2.499944
26,20.4,2.499972,2.499937,4.999874,2.499972
26,21,2.499999,2.49991,4.999819,2.499999
26,21.6,2.500002,2.499907,4.999814,2.500002
26,22.2,2.499991,2.499918,4.999836,2.499991
26,22.8,2.499993,2.499916,4.999832,2.499993
26,23.4,2.499985,2.499924,4.999847,2.499985
26,24,2.499971,2.499938,4.999876,2.499971
26,24.6,2.499963,2.499946,4.999891,2.499963
26,25.2,2.499957,2.499951,4.999903,2.499957
26,25.8,2.499954,2.499954,4.999908,2.499954
26,26.4,2.499951,2.499958,4.999915,2.499951
26,27,2.49995,2.499959,4.999917,2.49995
26,27.6,2.499952,2.499957,4.999914,2.499952
26,28.2,2.499949,2.499959,4.999919,2.499949
26,28.8,2.499948,2.499961,4.999923,2.499948
26,29.4,2.499947,2.499962,4.999924,2.499947
26,30,2.499947,2.499962,4.999924,2.499947
26,30.6,2.499948,2.499961,4.999922,2.499948
26,31.2,2.499949,2.499959,4.999919,2.499949
26,31.8,2.499952,2.499957,4.999914,2.499952
26,32.4,2.499952,2.499957,4.999914,2.499952
26,33,2.499952,2.499957,4.999913,2.499952
26,33.6,2.499953,2.499956,4.999913,2.499953
26,34.2,2.499953,2.499956,4.999912,2.499953
26,34.8,2.499953,2.499956,4.999911,2.499953
26,35.4,2.499954,2.499955,4.99991,2.499954
26,36,2.499954,2.499955,4.999909,2.499954
26,36.6,2.499954,2.499955,4.999909,2.499954
26,37.2,2.499954,2.499955,4.999909,2.499954
26,37.8,2.499954,2.499954,4.999909,2.499954
26,38.4,2.499954,2.499954,4.999909,2.499954
26,39,2.499954,2.499954,4.999909,2.499954
26,39.6,2.499954,2.499954,4.999909,2.499954
26,40.2,2.499954,2.499954,4.999908,2.499954
26,40.8,2.499954,2.499954,4.999908,2.499954
26,41.4,2.499954,2.499954,4.999908,2.499954
26,42,2.499954,2.499954,4.999908,2.499954
26,42.6,2.499954,2.499954,4.999909,2.499954
26,43.2,2.499954,2.499954,4.999909,2.499954
26,43.8,2.499954,2.499954,4.999909,2.499954
26,44.4,2.499954,2.499954,4.999909,2.499954
26,45,2.499954,2.499954,4.999909,2.499954
26,45.6,2.499954,2.499954,4.999909,2.499954
26,46.2,2.499954,2.499954,4.999909,2.499954
26,46.8,2.499954,2.499954,4.999909,2.499954
26,47.4,2.499954,2.499954,4.999909,2.499954
26,48,2.499954,2.499954,4.999909,2.499954
26,48.6,2.499954,2.499954,4.999909,2.499954
26,49.2,2.499954,2.499954,4.999909,2.499954
26,49.8,2.499954,2.499954,4.999909,2.499954
26,50.4,2.499954,2.499954,4.999909,2.499954
26,51,2.499954,2.499954,4.999909,2.499954
26,51.6,2.499954,2.499954,4.999909,2.499954
26,52.2,2.499954,2.499954,4.999909,2.499954
26,52.8,2.499954,2.499954,4.999909,2.499954
26,53.4,2.499954,2.499954,4.999909,2.499954
26,54,2.499954,2.499954,4.999909,2.499954
26,54.6,2.499954,2.499954,4.999909,2.499954
26,55.2,2.499954,2.499954,4.999909,2.499954
26,55.8,2.499954,2.499954,4.999909,2.499954
26,56.4,2.499954,2.499954,4.999909,2.499954
26,57,2.499954,2.499954,4.999909,2.499954
26,57.6,2.499954,2.499954,4.999909,2.499954
26,58.2,2.499954,2.499954,4.999909,2.499954
26,58.8,2.499954,2.499954,4.999909,2.499954
26,59.4,2.499954,2.499954,4.999909,2.499954
26,60,2.499954,2.499954,4.999909,2.499954
27,0,10,0,0,10
27,0.6,6.505896,3.494104,6.988208,6.505896
27,1.2,5.453003,4.546997,9.093994,5.453003
27,1.8,5.135563,4.864437,9.728873,5.135563
27,2.4,5.040634,4.959366,9.918732,5.040634
27,3,5.012173,4.987827,9.975655,5.012173
27,3.6,5.003547,4.996453,9.992906,5.003547
27,4.2,5.000996,4.999004,9.998009,5.000996
27,4.8,5.00028,4.99972,9.999439,5.00028
27,5.4,4.999917,5.000083,10.00017,4.999917
27,6,4.99969,5.00031,10.00062,4.99969
27,6.6,4.999718,5.000282,10.00056,4.999718
27,7.2,4.999881,5.000119,10.00024,4.999881
27,7.8,4.999995,5.000005,10.00001,4.999995
27,8.4,5.000075,4.999925,9.99985,5.000075
27,9,5.000114,4.999886,9.999772,5.000114
27,9.6,5.000097,4.999903,9.999806,5.000097
27,10.2,0.8241043,4.175805,8.351609,0.8241043
27,10.8,1.99569,3.004219,6.008438,1.99569
27,11.4,2.348713,2.651196,5.302392,2.348713
27,12,2.454515,2.545394,5.090789,2.454515
27,12.6,2.486582,2.513326,5.026653,2.486582
27,13.2,2.495939,2.50397,5.007941,2.495939
27,13.8,2.498757,2.501152,5.002304,2.498757
27,14.4,2.499721,2.500188,5.000377,2.499721
27,15,2.50021,2.499699,4.999398,2.50021
27,15.6,2.50032,2.499588,4.999177,2.50032
27,16.2,2.500163,2.499746,4.999493,2.500163
27,16.8,2.499995,2.499913,4.999827,2.499995
27,17.4,2.499899,2.50001,5.000021,2.499899
27,18,2.499883,2.500026,5.000051,2.499883
27,18.6,2.499883,2.500026,5.000052,2.499883
27,19.2,2.499918,2.499991,4.999982,2.499918
27,19.8,2.499944,2.499964,4.999928,2.499944
27,20.4,2.499972,2.499937,4.999874,2.499972
27,21,2.499999,2.49991,4.999819,2.499999
27,21.6,2.500002,2.499907,4.999814,2.500002
27,22.2,2.499991,2.499918,4.999836,2.499991
27,22.8,2.499993,2.499916,4.999832,2.499993
27,23.4,2.499985,2.499924,4.999847,2.499985
27,24,2.499971,2.499938,4.999876,2.499971
27,24.6,2.499963,2.499946,4.999891,2.499963
27,25.2,2.499957,2.499951,4.999903,2.499957
27,25.8,2.499954,2.499954,4.999908,2.499954
27,26.4,2.499951,2.499958,4.999915,2.499951
27,27,2.49995,2.499959,4.999917,2.49995
27,27.6,2.499952,2.499957,4.999914,2.499952
27,28.2,2.499949,2.499959,4.999919,2.499949
27,28.8,2.499948,2.499961,4.999923,2.499948
27,29.4,2.499947,2.499962,4.999924,2.499947
27,30,2.499947,2.499962,4.999924,2.499947
27,30.6,2.499948,2.499961,4.999922,2.499948
27,31.2,2.499949,2.499959,4.999919,2.499949
27,31.8,2.499952,2.499957,4.999914,2.499952
27,32.4,2.499952,2.499957,4.999914,2.499952
27,33,2.499952,2.499957,4.999913,2.499952
27,33.6,2.499953,2.499956,4.999913,2.499953
27,34.2,2.499953,2.499956,4.999912,2.499953
27,34.8,2.499953,2.499956,4.999911,2.499953
27,35.4,2.499954,2.499955,4.99991,2.499954
27,36,2.499954,2.499955,4.999909,2.499954
27,36.6,2.499954,2.499955,4.999909,2.499954
27,37.2,2.499954,2.499955,4.999909,2.499954
27,37.8,2.499954,2.499954,4.999909,2.499954
27,38.4,2.499954,2.499954,4.999909,2.499954
27,39,2.499954,2.499954,4.999909,2.499954
27,39.6,2.499954,2.499954,4.999909,2.499954
27,40.2,2.499954,2.499954,4.999908,2.499954
27,40.8,2.499954,2.499954,4.999908,2.499954
27,41.4,2.499954,2.499954,4.999908,2.499954
27,42,2.499954,2.499954,4.999908,2.499954
27,42.6,2.499954,2.499954,4.999909,2.499954
27,43.2,2.499954,2.499954,4.999909,2.499954
27,43.8,2.499954,2.499954,4.999909,2.499954
27,44.4,2.499954,2.499954,4.999909,2.499954
27,45,2.499954,2.499954,4.999909,2.499954
27,45.6,2.499954,2.499954,4.999909,2.499954
27,46.2,2.499954,2.499954,4.999909,2.499954
27,46.8,2.499954,2.499954,4.999909,2.499954
27,47.4,2.499954,2.499954,4.999909,2.499954
27,48,2.499954,2.499954,4.999909,2.499954
27,48.6,2.499954,2.499954,4.999909,2.499954
27,49.2,2.499954,2.499954,4.999909,2.499954
27,49.8,2.499954,2.499954,4.999909,2.499954
27,50.4,2.499954,2.499954,4.999909,2.499954
27,51,2.499954,2.499954,4.999909,2.499954
27,51.6,2.499954,2.499954,4.999909,2.499954
27,52.2,2.499954,2.499954,4.999909,2.499954
27,52.8,2.499954,2.499954,4.999909,2.499954
27,53.4,2.499954,2.499954,4.999909,2.499954
27,54,2.499954,2.499954,4.999909,2.499954
27,54.6,2.499954,2.499954,4.999909,2.499954
27,55.2,2.499954,2.499954,4.999909,2.499954
27,55.8,2.499954,2.499954,4.999909,2.499954
27,56.4,2.499954,2.499954,4.999909,2.499954
27,57,2.499954,2.499954,4.999909,2.499954
27,57.6,2.499954,2.499954,4.999909,2.499954
27,58.2,2.499954,2.499954,4.999909,2.499954
27,58.8,2.499954,2.499954,4.999909,2.499954
27,59.4,2.499954,2.499954,4.999909,2.499954
27,60,2.499954,2.499954,4.999909,2.499954
28,0,10,0,0,10
28,0.6,6.505896,3.494104,6.988208,6.505896
28,1.2,5.453003,4.546997,9.093994,5.453003
28,1.8,5.135563,4.864437,9.728873,5.135563
28,2.4,5.040634,4.959366,9.918732,5.040634
28,3,5.012173,4.987827,9.975655,5.012173
28,3.6,5.003547,4.996453,9.992906,5.003547
28,4.2,5.000996,4.999004,9.998009,5.000996
28,4.8,5.00028,4.99972,9.999439,5.00028
28,5.4,4.999917,5.000083,10.00017,4.999917
28,6,4.99969,5.00031,10.00062,4.99969
28,6.6,4.999718,5.000282,10.00056,4.999718
28,7.2,4.999881,5.000119,10.00024,4.999881
28,7.8,4.999995,5.000005,10.00001,4.999995
28,8.4,5.000075,4.999925,9.99985,5.000075
28,9,5.000114,4.999886,9.999772,5.000114
28,9.6,5.000097,4.999903,9.999806,5.000097
28,10.2,0.8241043,4.175805,8.351609,0.8241043
28,10.8,1.99569,3.004219,6.008438,1.99569
28,11.4,2.348713,2.651196,5.302392,2.348713
28,12,2.454515,2.545394,5.090789,2.454515
28,12.6,2.486582,2.513326,5.026653,2.486582
28,13.2,2.495939,2.50397,5.007941,2.495939
28,13.8,2.498757,2.501152,5.002304,2.498757
28,14.4,2.499721,2.500188,5.000377,2.499721
28,15,2.50021,2.499699,4.999398,2.50021
28,15.6,2.50032,2.499588,4.999177,2.50032
28,16.2,2.500163,2.499746,4.999493,2.500163
28,16.8,2.499995,2.499913,4.999827,2.499995
28,17.4,2.499899,2.50001,5.000021,2.499899
28,18,2.499883,2.500026,5.000051,2.499883
28,18.6,2.499883,2.500026,5.000052,2.499883
28,19.2,2.499918,2.499991,4.999982,2.499918
28,19.8,2.499944,2.499964,4.999928,2.499944
28,20.4,2.499972,2.499937,4.999874,2.499972
28,21,2.499999,2.49991,4.999819,2.499999
28,21.6,2.500002,2.499907,4.999814,2.500002
28,22.2,2.499991,2.499918,4.999836,2.499991
28,22.8,2.499993,2.499916,4.999832,2.499993
28,23.4,2.499985,2.499924,4.999847,2.499985
28,24,2.499971,2.499938,4.999876,2.499971
28,24.6,2.499963,2.499946,4.999891,2.499963
28,25.2,2.499957,2.499951,4.999903,2.499957
28,25.8,2.499954,2.499954,4.999908,2.499954
28,26.4,2.499951,2.499958,4.999915,2.499951
28,27,2.49995,2.499959,4.999917,2.49995
28,27.6,2.499952,2.499957,4.999914,2.499952
28,28.2,2.499949,2.499959,4.999919,2.499949
28,28.8,2.499948,2.499961,4.999923,2.499948
28,29.4,2.499947,2.499962,4.999924,2.499947
28,30,2.499947,2.499962,4.999924,2.499947
28,30.6,2.499948,2.499961,4.999922,2.499948
28,31.2,2.499949,2.499959,4.999919,2.499949
28,31.8,2.499952,2.499957,4.999914,2.499952
28,32.4,2.499952,2.499957,4.999914,2.499952
28,33,2.499952,2.499957,4.999913,2.499952
28,33.6,2.499953,2.499956,4.999913,2.499953
28,34.2,2.499953,2.499956,4.999912,2.499953
28,34.8,2.499953,2.499956,4.999911,2.499953
28,35.4,2.499954,2.499955,4.99991,2.499954
28,36,2.499954,2.499955,4.999909,2.499954
28,36.6,2.499954,2.499955,4.999909,2.499954
28,37.2,2.499954,2.499955,4.999909,2.499954
28,37.8,2.499954,2.499954,4.999909,2.499954
28,38.4,2.499954,2.499954,4.999909,2.499954
28,39,2.499954,2.499954,4.999909,2.499954
28,39.6,2.499954,2.499954,4.999909,2.499954
28,40.2,2.499954,2.499954,4.999908,2.499954
28,40.8,2.499954,2.499954,4.999908,2.499954
28,41.4,2.499954,2.499954,4.999908,2.499954
28,42,2.499954,2.499954,4.999908,2.499954
28,42.6,2.499954,2.499954,4.999909,2.499954
28,43.2,2.499954,2.499954,4.999909,2.499954
28,43.8,2.499954,2.499954,4.999909,2.499954
28,44.4,2.499954,2.499954,4.999909,2.499954
28,45,2.499954,2.499954,4.999909,2.499954
28,45.6,2.499954,2.499954,4.999909,2.499954
28,46.2,2.499954,2.499954,4.999909,2.499954
28,46.8,2.499954,2.499954,4.999909,2.499954
28,47.4,2.499954,2.499954,4.999909,2.499954
28,48,2.499954,2.499954,4.999909,2.499954
28,48.6,2.499954,2.499954,4.999909,2.499954
28,49.2,2.499954,2.499954,4.999909,2.499954
28,49.8,2.499954,2.499954,4.999909,2.499954
28,50.4,2.499954,2.499954,4.999909,2.499954
28,51,2.499954,2.499954,4.999909,2.499954
28,51.6,2.499954,2.499954,4.999909,2.499954
28,52.2,2.499954,2.499954,4.999909,2.499954
28,52.8,2.499954,2.499954,4.999909,2.499954
28,53.4,2.499954,2.499954,4.999909,2.499954
28,54,2.499954,2.499954,4.999909,2.499954
28,54.6,2.499954,2.499954,4.999909,2.499954
28,55.2,2.499954,2.499954,4.999909,2.499954
28,55.8,2.499954,2.499954,4.999909,2.499954
28,56.4,2.499954,2.499954,4.999909,2.499954
28,57,2.499954,2.499954,4.999909,2.499954
28,57.6,2.499954,2.499954,4.999909,2.499954
28,58.2,2.499954,2.499954,4.999909,2.499954
28,58.8,2.499954,2.499954,4.999909,2.499954
28,59.4,2.499954,2.499954,4.999909,2.499954
28,60,2.499954,2.499954,4.999909,2.499954
29,0,10,0,0,10
29,0.6,6.505896,3.494104,6.988208,6.505896
29,1.2,5.453003,4.546997,9.093994,5.453003
29,1.8,5.135563,4.864437,9.728873,5.135563
29,2.4,5.040634,4.959366,9.918732,5.040634
29,3,5.012173,4.987827,9.975655,5.012173
29,3.6,5.003547,4.996453,9.992906,5.003547
29,4.2,5.000996,4.999004,9.998009,5.000996
29,4.8,5.00028,4.99972,9.999439,5.00028
29,5.4,4.999917,5.000083,10.00017,4.999917
29,6,4.99969,5.00031,10.00062,4.99969
29,6.6,4.999718,5.000282,10.00056,4.999718
29,7.2,4.999881,5.000119,10.00024,4.999881
29,7.8,4.999995,5.000005,10.00001,4.999995
29,8.4,5.000075,4.999925,9.99985,5.000075
29,9,5.000114,4.999886,9.999772,5.000114
29,9.6,5.000097,4.999903,9.999806,5.000097
29,10.2,0.8241043,4.175805,8.351609,0.8241043
29,10.8,1.99569,3.004219,6.008438,1.99569
29,11.4,2.348713,2.651196,5.302392,2.348713
29,12,2.454515,2.545394,5.090789,2.454515
29,12.6,2.486582,2.513326,5.026653,2.486582
29,13.2,2.495939,2.50397,5.007941,2.495939
29,13.8,2.498757,2.501152,5.002304,2.498757
29,14.4,2.499721,2.500188,5.000377,2.499721
29,15,2.50021,2.499699,4.999398,2.50021
29,15.6,2.50032,2.499588,4.999177,2.50032
29,16.2,2.500163,2.499746,4.999493,2.500163
29,16.8,2.499995,2.499913,4.999827,2.499995
29,17.4,2.499899,2.50001,5.000021,2.499899
29,18,2.499883,2.500026,5.000051,2.499883
29,18.6,2.499883,2.500026,5.000052,2.499883
29,19.2,2.499918,2.499991,4.999982,2.499918
29,19.8,2.499944,2.499964,4.999928,2.499944
29,20.4,2.499972,2.499937,4.999874,2.499972
29,21,2.499999,2.49991,4.999819,2.499999
29,21.6,2.500002,2.499907,4.999814,2.500002
29,22.2,2.499991,2.499918,4.999836,2.499991
29,22.8,2.499993,2.499916,4.999832,2.499993
29,23.4,2.499985,2.499924,4.999847,2.499985
29,24,2.499971,2.499938,4.999876,2.499971
29,24.6,2.499963,2.499946,4.999891,2.499963
29,25.2,2.499957,2.499951,4.999903,2.499957
29,25.8,2.499954,2.499954,4.999908,2.499954
29,26.4,2.499951,2.499958,4.999915,2.499951
29,27,2.49995,2.499959,4.999917,2.49995
29,27.6,2.499952,2.499957,4.999914,2.499952
29,28.2,2.499949,2.499959,4.999919,2.499949
29,28.8,2.499948,2.499961,4.999923,2.499948
29,29.4,2.499947,2.499962,4.999924,2.499947
29,30,2.499947,2.499962,4.999924,2.499947
29,30.6,2.499948,2.499961,4.999922,2.499948
29,31.2,2.499949,2.499959,4.999919,2.499949
29,31.8,2.499952,2.499957,4.999914,2.499952
29,32.4,2.499952,2.499957,4.999914,2.499952
29,33,2.499952,2.499957,4.999913,2.499952
29,33.6,2.499953,2.499956,4.999913,2.499953
29,34.2,2.499953,2.499956,4.999912,2.499953
29,34.8,2.499953,2.499956,4.999911,2.499953
29,35.4,2.499954,2.499955,4.99991,2.499954
29,36,2.499954,2.499955,4.999909,2.499954
29,36.6,2.499954,2.499955,4.999909,2.499954
29,37.2,2.499954,2.499955,4.999909,2.499954
29,37.8,2.499954,2.499954,4.999909,2.499954
29,38.4,2.499954,2.499954,4.999909,2.499954
29,39,2.499954,2.499954,4.999909,2.499954
29,39.6,2.499954,2.499954,4.999909,2.499954
29,40.2,2.499954,2.499954,4.999908,2.499954
29,40.8,2.499954,2.499954,4.999908,2.499954
29,41.4,2.499954,2.499954,4.999908,2.499954
29,42,2.499954,2.499954,4.999908,2.499954
29,42.6,2.499954,2.499954,4.999909,2.499954
29,43.2,2.499954,2.499954,4.999909,2.499954
29,43.8,2.499954,2.499954,4.999909,2.499954
29,44.4,2.499954,2.499954,4.999909,2.499954
29,45,2.499954,2.499954,4.999909,2.499954
29,45.6,2.499954,2.499954,4.999909,2.499954
29,46.2,2.499954,2.499954,4.999909,2.499954
29,46.8,2.499954,2.499954,4.999909,2.499954
29,47.4,2.499954,2.499954,4.999909,2.499954
29,48,2.499954,2.499954,4.999909,2.499954
29,48.6,2.499954,2.499954,4.999909,2.499954
29,49.2,2.499954,2.499954,4.999909,2.499954
29,49.8,2.499954,2.499954,4.999909,2.499954
29,50.4,2.499954,2.499954,4.999909,2.499954
29,51,2.499954,2.499954,4.999909,2.499954
29,51.6,2.499954,2.499954,4.999909,2.499954
29,52.2,2.499954,2.499954,4.999909,2.499954
29,52.8,2.499954,2.499954,4.999909,2.499954
29,53.4,2.499954,2.499954,4.999909,2.499954
29,54,2.499954,2.499954,4.999909,2.499954
29,54.6,2.499954,2.499954,4.999909,2.499954
29,55.2,2.499954,2.499954,4.999909,2.499954
29,55.8,2.499954,2.499954,4.999909,2.499954
29,56.4,2.499954,2.499954,4.999909,2.499954
29,57,2.499954,2.499954,4.999909,2.499954
29,57.6,2.499954,2.499954,4.999909,2.499954
29,58.2,2.499954,2.499954,4.999909,2.499954
29,58.8,2.499954,2.499954,4.999909,2.499954
29,59.4,2.499954,2.499954,4.999909,2.499954
29,60,2.499954,2.499954,4.999909,2.499954
30,0,10,0,0,10
30,0.6,6.505896,3.494104,6.988208,6.505896
30,1.2,5.453003,4.546997,9.093994,5.453003
30,1.8,5.135563,4.864437,9.728873,5.135563
30,2.4,5.040634,4.959366,9.918732,5.040634
30,3,5.012173,4.987827,9.975655,5.012173
30,3.6,5.003547,4.996453,9.992906,5.003547
30,4.2,5.000996,4.999004,9.998009,5.000996
30,4.8,5.00028,4.99972,9.999439,5.00028
30,5.4,4.999917,5.000083,10.00017,4.999917
30,6,4.99969,5.00031,10.00062,4.99969
30,6.6,4.999718,5.000282,10.00056,4.999718
30,7.2,4.999881,5.000119,10.00024,4.999881
30,7.8,4.999995,5.000005,10.00001,4.999995
30,8.4,5.000075,4.999925,9.99985,5.000075
30,9,5.000114,4.999886,9.999772,5.000114
30,9.6,5.000097,4.999903,9.999806,5.000097
30,10.2,0.8241043,4.175805,8.351609,0.8241043
30,10.8,1.99569,3.004219,6.008438,1.99569
30,11.4,2.348713,2.651196,5.302392,2.348713
30,12,2.454515,2.545394,5.090789,2.454515
30,12.6,2.486582,2.513326,5.026653,2.486582
30,13.2,2.495939,2.50397,5.007941,2.495939
30,13.8,2.498757,2.501152,5.002304,2.498757
30,14.4,2.499721,2.500188,5.000377,2.499721
30,15,2.50021,2.499699,4.999398,2.50021
30,15.6,2.50032,2.499588,4.999177,2.50032
30,16.2,2.500163,2.499746,4.999493,2.500163
30,16.8,2.499995,2.499913,4.999827,2.499995
30,17.4,2.499899,2.50001,5.000021,2.499899
30,18,2.499883,2.500026,5.000051,2.499883
30,18.6,2.499883,2.500026,5.000052,2.499883
30,19.2,2.499918,2.499991,4.999982,2.499918
30,19.8,2.499944,2.499964,4.999928,2.499944
30,20.4,2.499972,2.499937,4.999874,2.499972
30,21,2.499999,2.49991,4.999819,2.499999
30,21.6,2.500002,2.499907,4.999814,2.500002
30,22.2,2.499991,2.499918,4.999836,2.499991
30,22.8,2.499993,2.499916,4.999832,2.499993
30,23.4,2.499985,2.499924,4.999847,2.499985
30,24,2.499971,2.499938,4.999876,2.499971
30,24.6,2.499963,2.499946,4.999891,2.499963
30,25.2,2.499957,2.499951,4.999903,2.499957
30,25.8,2.499954,2.499954,4.999908,2.499954
30,26.4,2.499951,2.499958,4.999915,2.499951
30,27,2.49995,2.499959,4.999917,2.49995
30,27.6,2.499952,2.499957,4.999914,2.499952
30,28.2,2.499949,2.499959,4.999919,2.499949
30,28.8,2.499948,2.499961,4.999923,2.499948
30,29.4,2.499947,2.499962,4.999924,2.499947
30,30,2.499947,2.499962,4.999924,2.499947
30,30.6,2.499948,2.499961,4.999922,2.499948
30,31.2,2.499949,2.499959,4.999919,2.499949
30,31.8,2.499952,2.499957,4.999914,2.499952
30,32.4,2.499952,2.499957,4.999914,2.499952
30,33,2.499952,2.499957,4.999913,2.499952
30,33.6,2.499953,2.499956,4.999913,2.499953
30,34.2,2.499953,2.499956,4.999912,2.499953
30,34.8,2.499953,2.499956,4.999911,2.499953
30,35.4,2.499954,2.499955,4.99991,2.499954
30,36,2.499954,2.499955,4.999909,2.499954
30,36.6,2.499954,2.499955,4.999909,2.499954
30,37.2,2.499954,2.499955,4.999909,2.499954
30,37.8,2.499954,2.499954,4.999909,2.499954
30,38.4,2.499954,2.499954,4.999909,2.499954
30,39,2.499954,2.499954,4.999909,2.499954
30,39.6,2.499954,2.499954,4.999909,2.499954
30,40.2,2.499954,2.499954,4.999908,2.499954
30,40.8,2.499954,2.499954,4.999908,2.499954
30,41.4,2.499954,2.499954,4.999908,2.499954
30,42,2.499954,2.499954,4.999908,2.499954
30,42.6,2.499954,2.499954,4.999909,2.499954
30,43.2,2.499954,2.499954,4.999909,2.499954
30,43.8,2.499954,2.499954,4.999909,2.499954
30,44.4,2.499954,2.499954,4.999909,2.499954
30,45,2.499954,2.499954,4.999909,2.499954
30,45.6,2.499954,2.499954,4.999909,2.499954
30,46.2,2.499954,2.499954,4.999909,2.499954
30,46.8,2.499954,2.499954,4.999909,2.499954
30,47.4,2.499954,2.499954,4.999909,2.499954
30,48,2.499954,2.499954,4.999909,2.499954
30,48.6,2.499954,2.499954,4.999909,2.499954
30,49.2,2.499954,2.499954,4.999909,2.499954
30,49.8,2.499954,2.499954,4.999909,2.499954
